adapter_reuse,appearance_metric_source,appearance_reason,appearance_status,bidirectional_distance_p95_m,building_classification_availability,building_id,class2_ground_point_count,class6_building_point_count,classification_availability,classification_confidence,classification_reason,completed_at,correspondence_definition,correspondence_overlap_threshold,crop_buffer_m,crs,diagnostic_grid_cells,existing_diagnostic_provenance,existing_local_plane_rms_m,existing_m3c2_rms_m,existing_m3c2_valid,footprint_area_m2,ground_point_availability,has_lod22,icp_applied,input_pointcloud_provenance,input_provenance,largest_data_gap_m,largest_unsupported_roof_region,largest_unsupported_roof_region_reason,local_density_cv,lod2_axis,lod2_forced_zero,lod2_score,lod2_score_confidence,lpips,maximum_hole_radius_proxy_m,mixed_n_to_m_count,mixed_n_to_m_rate,nodata_frac,nodata_r,nodata_r_reason,normal_angular_error_median_deg,normal_angular_error_p90_deg,normal_estimation_enabled,normal_metric_reason,output_reference_roof_face_ratio,overseg_1_to_m_count,overseg_1_to_m_rate,point_to_plane_median_m,point_to_plane_p95_m,point_to_plane_reason,primary_metric_missing,processing_reason,processing_status,provisional,provisional_R_final,provisional_R_q40,provisional_R_q50,provisional_R_q60,provisional_R_stable,psnr,r_d,r_f,r_p,r_z,reconstructed_roof_plane_count,reconstruction_class6_count_raw,reconstruction_surface_count_voxel,reconstruction_to_reference_median_m,reconstruction_to_reference_p90_m,reconstruction_to_reference_p95_m,reference_class6_count_raw,reference_provenance,reference_roof_plane_count,reference_surface_count_voxel,reference_to_reconstruction_median_m,reference_to_reconstruction_p90_m,reference_to_reconstruction_p95_m,rf_nodata_frac,rf_pt_density,rf_rmse_lod22_existing,rf_roof_planes_existing,ridge_position_error_m,ridge_position_error_reason,rmsxy_m,rmsz_m,roof_distance_samples,roof_hausdorff_z_m,roof_plane_completeness,roof_plane_correctness,roof_plane_f1,roof_plane_match_count,roof_plane_quality,roof_points_per_m2,roofer_reason,roofer_status,roofer_success,roofprint_alignment_information,run_id,schema,scientific_status,ssim,surface_axis,surface_fscore_0p1m,surface_fscore_0p2m,surface_fscore_0p5m,surface_metric_available,surface_metric_reason,surface_precision_0p1m,surface_precision_0p2m,surface_precision_0p5m,surface_recall_0p1m,surface_recall_0p2m,surface_recall_0p5m,surface_reference_provenance,surface_reference_role,surface_sampling_capped,surface_score,surface_score_confidence,surface_thickness_p90_m,texture_coverage,underseg_n_to_1_count,underseg_n_to_1_rate,val3dity_lod22_valid,voxel_size_m,rank_recall_0p2,rank_reference_to_surface_p95_inverse,rank_precision_0p2,rank_surface_to_reference_p95_inverse,surface_proxy_metric_valid,completeness_score,reliability_score,surface_proxy_score,surface_proxy_R_q40,surface_proxy_R_q50,surface_proxy_R_q60,surface_proxy_R_stable,surface_proxy_R_v1,surface_thickness_used_in_reliability,surface_thickness_exclusion_reason,existing_view_count,qualitative_panel_status,selected_oracle_candidate
"e5_c001_8way roof parser, plane fit, and reference_distance",none,No existing baseline held-out rendering split or final texture-atlas evaluation protocol was found during N0.,not_evaluated,0.802296651,True,DEBY_LOD2_4908023,151,16849,True,high_relative_stability,same non-RX label at q40/q50/q60,2026-07-28T15:04:58.123951+00:00,intersection/reference_area>=q and intersection/reconstruction_area>=q,0.5,1,EPSG:25832,23,docs/pointcloud_attributes_v1_3.csv,0.198902,0.067631,True,21.912531,True,True,False,phases/p0-audit/data/work/w2/dim_v1_classified_z_minus0p174.laz,phases/p0-audit/runs/w2_1_roofer_default_20260612_152729/cityjson/dim_roofer.city.json,0.037121422,0.89465077,maximum reference-to-reconstruction nearest distance; point-sampled radius proxy,0.201676022,known,False,0.935840708,high,NaN,0.89465077,0,0,0,NaN,field not present in canonical Roofer status,NaN,NaN,False,normal estimation disabled by config,1,0,0,NaN,NaN,normal estimation disabled by config,False,ok,success,True,R0,R0,R0,R0,True,NaN,0.888059701,0.701492537,0.907079646,0.96460177,1,16849,7630,0.195224228,0.5107935,0.802296651,448,phases/p0-audit/data/raw/lod2,1,433,0.063420992,0.224766263,0.256024539,0,717.977539,0.683161,1,NaN,explicit ridge correspondence evaluator not found,0.001414213,0.039406673,89,0.053465412,1,1,1,1,1,768.920760454,success,success,True,existing mob_eval raw_dense clip; DIM ellipsoidal/local+604 history as-is; reference comparisons use v1.14_section_1.6_zeta_45.7_QA_45.760,20260728_2327,jointbuildgs.tum2twin_rv1.result.v1,"R_v1 is a relative, provisional stratification for experiment selection. It is not a final scientific readiness or quality certification.",NaN,known,0.234288669,0.647373753,0.942658554,True,ok,0.139973788,0.513630406,0.897116645,0.718244804,0.875288684,0.993071594,"[""results/tum_transfer/mob_analysis/p0c_step2/als_aoi.laz""]",canonical raw_lidar fallback ALS AOI; aligned EPSG:25832 orthometric class-2/class-6 reference,False,0.794776119,high,3.282,NaN,0,0,True,0.1,0.694029850746,0.89552238806,0.55223880597,0.686567164179,True,0.794776119403,0.619402985075,0.707089552239,R0,R0,R0,True,R0,False,"0.2 m XY-cell Z-span proxy conflates roof slope, walls, and multiple surfaces; not a validated physical thickness metric",30,not_in_panel,True
"e5_c001_8way roof parser, plane fit, and reference_distance",none,No existing baseline held-out rendering split or final texture-atlas evaluation protocol was found during N0.,not_evaluated,0.994241022,True,DEBY_LOD2_4908024,412,21489,True,high_relative_stability,same non-RX label at q40/q50/q60,2026-07-28T15:04:58.195428+00:00,intersection/reference_area>=q and intersection/reconstruction_area>=q,0.5,1,EPSG:25832,21,docs/pointcloud_attributes_v1_3.csv,0.154689,0.145063,True,21.6706265,True,True,False,phases/p0-audit/data/work/w2/dim_v1_classified_z_minus0p174.laz,phases/p0-audit/runs/w2_1_roofer_default_20260612_152729/cityjson/dim_roofer.city.json,0.02624881,2.820957285,maximum reference-to-reconstruction nearest distance; point-sampled radius proxy,0.270726975,known,False,0.944690265,high,NaN,2.820957285,0,0,0,NaN,field not present in canonical Roofer status,NaN,NaN,False,normal estimation disabled by config,1,0,0,NaN,NaN,normal estimation disabled by config,False,ok,success,True,R0,R0,R0,R0,True,NaN,0.835820896,0.873134328,0.907079646,0.982300885,1,21489,7050,0.162788206,0.662830903,0.994241022,475,phases/p0-audit/data/raw/lod2,1,465,0.05,0.260266646,0.65717486,0,931.910095,0.570748,2,NaN,explicit ridge correspondence evaluator not found,0.00129831,0.027191048,89,0.050743438,1,1,1,1,1,991.618770207,success,success,True,canonical Roofer DIM classified LAZ w2_1 input; W1 GCG2016-corrected dim_v1_classified_z.laz then W2 Z:=Z-0.174 m; v1.2 applies +45.934 m (=45.760+0.174) for v1.14_section_1.6_zeta_45.7_QA_45.760; EPSG:25832,20260728_2327,jointbuildgs.tum2twin_rv1.result.v1,"R_v1 is a relative, provisional stratification for experiment selection. It is not a final scientific readiness or quality certification.",NaN,known,0.334982129,0.736441099,0.894789951,True,ok,0.208368794,0.630070922,0.861134752,0.853763441,0.886021505,0.931182796,"[""results/tum_transfer/mob_analysis/p0c_step2/als_aoi.laz""]",canonical raw_lidar fallback ALS AOI; aligned EPSG:25832 orthometric class-2/class-6 reference,False,0.854477612,high,1.819,NaN,0,0,True,0.1,0.723880597015,0.701492537313,0.798507462687,0.582089552239,True,0.712686567164,0.690298507463,0.701492537313,R0,R0,R0,True,R0,False,"0.2 m XY-cell Z-span proxy conflates roof slope, walls, and multiple surfaces; not a validated physical thickness metric",NaN,not_in_panel,False
"e5_c001_8way roof parser, plane fit, and reference_distance",none,No existing baseline held-out rendering split or final texture-atlas evaluation protocol was found during N0.,not_evaluated,1.103856871,True,DEBY_LOD2_4908025,151,18996,True,high_relative_stability,same non-RX label at q40/q50/q60,2026-07-28T15:04:58.263714+00:00,intersection/reference_area>=q and intersection/reconstruction_area>=q,0.5,1,EPSG:25832,22,docs/pointcloud_attributes_v1_3.csv,0.126991,0.217549,True,21.580080001,True,True,False,phases/p0-audit/data/work/w2/dim_v1_classified_z_minus0p174.laz,phases/p0-audit/runs/w2_1_roofer_default_20260612_152729/cityjson/dim_roofer.city.json,0.033970575,3.047261065,maximum reference-to-reconstruction nearest distance; point-sampled radius proxy,0.269928899,known,False,0.931415929,high,NaN,3.047261065,0,0,0,NaN,field not present in canonical Roofer status,NaN,NaN,False,normal estimation disabled by config,1,0,0,NaN,NaN,normal estimation disabled by config,False,ok,success,True,R0,R0,R0,R0,True,NaN,0.805970149,0.925373134,0.907079646,0.955752212,1,18996,6885,0.150148076,0.710964107,1.103856871,431,phases/p0-audit/data/raw/lod2,1,423,0.048207884,0.138695395,0.72514096,0,824.275879,0.501286,2,NaN,explicit ridge correspondence evaluator not found,1e-09,0.042212053,87,0.056305731,1,1,1,1,1,880.256236259,success,success,True,canonical Roofer DIM classified LAZ w2_1 input; W1 GCG2016-corrected dim_v1_classified_z.laz then W2 Z:=Z-0.174 m; v1.2 applies +45.934 m (=45.760+0.174) for v1.14_section_1.6_zeta_45.7_QA_45.760; EPSG:25832,20260728_2327,jointbuildgs.tum2twin_rv1.result.v1,"R_v1 is a relative, provisional stratification for experiment selection. It is not a final scientific readiness or quality certification.",NaN,known,0.352201258,0.77767334,0.898043504,True,ok,0.219607843,0.680174292,0.866957153,0.888888889,0.907801418,0.93144208,"[""results/tum_transfer/mob_analysis/p0c_step2/als_aoi.laz""]",canonical raw_lidar fallback ALS AOI; aligned EPSG:25832 orthometric class-2/class-6 reference,False,0.865671642,high,0.771,NaN,0,0,True,0.1,0.813432835821,0.641791044776,0.865671641791,0.507462686567,True,0.727611940299,0.686567164179,0.707089552239,R0,R0,R0,True,R0,False,"0.2 m XY-cell Z-span proxy conflates roof slope, walls, and multiple surfaces; not a validated physical thickness metric",NaN,not_in_panel,False
"e5_c001_8way roof parser, plane fit, and reference_distance",none,No existing baseline held-out rendering split or final texture-atlas evaluation protocol was found during N0.,not_evaluated,0.816320892,True,DEBY_LOD2_4908026,22,15544,True,high_relative_stability,same non-RX label at q40/q50/q60,2026-07-28T15:04:58.329362+00:00,intersection/reference_area>=q and intersection/reconstruction_area>=q,0.5,1,EPSG:25832,22,docs/pointcloud_attributes_v1_3.csv,0.14917,0.12522,True,21.630137999,True,True,False,phases/p0-audit/data/work/w2/dim_v1_classified_z_minus0p174.laz,phases/p0-audit/runs/w2_1_roofer_default_20260612_152729/cityjson/dim_roofer.city.json,0.032649656,2.666945819,maximum reference-to-reconstruction nearest distance; point-sampled radius proxy,0.240376865,known,False,0.940265487,high,NaN,2.666945819,0,0,0,NaN,field not present in canonical Roofer status,NaN,NaN,False,normal estimation disabled by config,1,0,0,NaN,NaN,normal estimation disabled by config,False,ok,success,True,R0,R0,R0,R0,True,NaN,0.873134328,0.902985075,0.907079646,0.973451327,1,15544,7115,0.159373774,0.464865572,0.816320892,421,phases/p0-audit/data/raw/lod2,1,406,0.05108196,0.152434355,0.706768615,0,669.5,0.359294,2,NaN,explicit ridge correspondence evaluator not found,0.001293889,0.034372781,88,0.082582529,1,1,1,1,1,718.62694547,success,success,True,canonical Roofer DIM classified LAZ w2_1 input; W1 GCG2016-corrected dim_v1_classified_z.laz then W2 Z:=Z-0.174 m; v1.2 applies +45.934 m (=45.760+0.174) for v1.14_section_1.6_zeta_45.7_QA_45.760; EPSG:25832,20260728_2327,jointbuildgs.tum2twin_rv1.result.v1,"R_v1 is a relative, provisional stratification for experiment selection. It is not a final scientific readiness or quality certification.",NaN,known,0.299366982,0.768121408,0.919702837,True,ok,0.181026001,0.663808855,0.90864371,0.86453202,0.911330049,0.931034483,"[""results/tum_transfer/mob_analysis/p0c_step2/als_aoi.laz""]",canonical raw_lidar fallback ALS AOI; aligned EPSG:25832 orthometric class-2/class-6 reference,False,0.888059701,high,0.9106,NaN,0,0,True,0.1,0.820895522388,0.679104477612,0.850746268657,0.671641791045,True,0.75,0.761194029851,0.755597014925,R0,R0,R0,True,R0,False,"0.2 m XY-cell Z-span proxy conflates roof slope, walls, and multiple surfaces; not a validated physical thickness metric",NaN,not_in_panel,False
"e5_c001_8way roof parser, plane fit, and reference_distance",none,No existing baseline held-out rendering split or final texture-atlas evaluation protocol was found during N0.,not_evaluated,0.703715622,True,DEBY_LOD2_4908027,112,14633,True,high_relative_stability,same non-RX label at q40/q50/q60,2026-07-28T15:04:58.399384+00:00,intersection/reference_area>=q and intersection/reconstruction_area>=q,0.5,1,EPSG:25832,22,docs/pointcloud_attributes_v1_3.csv,0.149821,0.14321,True,21.5855365,True,True,False,phases/p0-audit/data/work/w2/dim_v1_classified_z_minus0p174.laz,phases/p0-audit/runs/w2_1_roofer_default_20260612_152729/cityjson/dim_roofer.city.json,0.035510561,2.375752512,maximum reference-to-reconstruction nearest distance; point-sampled radius proxy,0.220380206,known,False,0.953539823,high,NaN,2.375752512,0,0,0,NaN,field not present in canonical Roofer status,NaN,NaN,False,normal estimation disabled by config,1,0,0,NaN,NaN,normal estimation disabled by config,False,ok,success,True,R0,R0,R0,R0,True,NaN,0.910447761,0.940298507,0.907079646,1,1,14633,7226,0.155563492,0.397492118,0.703715622,422,phases/p0-audit/data/raw/lod2,1,408,0.050249379,0.096037868,0.427184768,0,642.16095,0.388706,1,NaN,explicit ridge correspondence evaluator not found,0.001414213,0.012874811,87,0.021331314,1,1,1,1,1,677.907635059,success,success,True,canonical Roofer DIM classified LAZ w2_1 input; W1 GCG2016-corrected dim_v1_classified_z.laz then W2 Z:=Z-0.174 m; v1.2 applies +45.934 m (=45.760+0.174) for v1.14_section_1.6_zeta_45.7_QA_45.760; EPSG:25832,20260728_2327,jointbuildgs.tum2twin_rv1.result.v1,"R_v1 is a relative, provisional stratification for experiment selection. It is not a final scientific readiness or quality certification.",NaN,known,0.307300796,0.792451219,0.942689505,True,ok,0.185303072,0.689593136,0.934541932,0.899509804,0.931372549,0.950980392,"[""results/tum_transfer/mob_analysis/p0c_step2/als_aoi.laz""]",canonical raw_lidar fallback ALS AOI; aligned EPSG:25832 orthometric class-2/class-6 reference,False,0.925373134,high,0.908,NaN,0,0,True,0.1,0.880597014925,0.783582089552,0.880597014925,0.746268656716,True,0.832089552239,0.813432835821,0.82276119403,R0,R0,R0,True,R0,False,"0.2 m XY-cell Z-span proxy conflates roof slope, walls, and multiple surfaces; not a validated physical thickness metric",NaN,not_in_panel,False
"e5_c001_8way roof parser, plane fit, and reference_distance",none,No existing baseline held-out rendering split or final texture-atlas evaluation protocol was found during N0.,not_evaluated,0.806393968,True,DEBY_LOD2_4908028,84,10931,True,high_relative_stability,same non-RX label at q40/q50/q60,2026-07-28T15:04:58.463501+00:00,intersection/reference_area>=q and intersection/reconstruction_area>=q,0.5,1,EPSG:25832,22,docs/pointcloud_attributes_v1_3.csv,0.148522,0.079403,True,21.636312999,True,True,False,phases/p0-audit/data/work/w2/dim_v1_classified_z_minus0p174.laz,phases/p0-audit/runs/w2_1_roofer_default_20260612_152729/cityjson/dim_roofer.city.json,0.041400483,2.766536644,maximum reference-to-reconstruction nearest distance; point-sampled radius proxy,0.280491329,known,False,0.949115044,high,NaN,2.766536644,0,0,0,NaN,field not present in canonical Roofer status,NaN,NaN,False,normal estimation disabled by config,1,0,0,NaN,NaN,normal estimation disabled by config,False,ok,success,True,R0,R0,R0,R0,True,NaN,0.880597015,0.858208955,0.907079646,0.991150442,1,10931,5554,0.16881943,0.427562831,0.681811924,434,phases/p0-audit/data/raw/lod2,1,423,0.06595453,0.27488011,0.806393968,0,475.090912,0.37126,1,NaN,explicit ridge correspondence evaluator not found,0.001414213,0.023710357,88,0.05226678,1,1,1,1,1,505.215468108,success,success,True,canonical Roofer DIM classified LAZ w2_1 input; W1 GCG2016-corrected dim_v1_classified_z.laz then W2 Z:=Z-0.174 m; v1.2 applies +45.934 m (=45.760+0.174) for v1.14_section_1.6_zeta_45.7_QA_45.760; EPSG:25832,20260728_2327,jointbuildgs.tum2twin_rv1.result.v1,"R_v1 is a relative, provisional stratification for experiment selection. It is not a final scientific readiness or quality certification.",NaN,known,0.259387886,0.729116005,0.921831917,True,ok,0.157364062,0.623874685,0.92167807,0.737588652,0.877068558,0.921985816,"[""results/tum_transfer/mob_analysis/p0c_step2/als_aoi.laz""]",canonical raw_lidar fallback ALS AOI; aligned EPSG:25832 orthometric class-2/class-6 reference,False,0.869402985,high,0.8885,NaN,0,0,True,0.1,0.708955223881,0.619402985075,0.783582089552,0.761194029851,True,0.664179104478,0.772388059701,0.71828358209,R0,R0,R0,True,R0,False,"0.2 m XY-cell Z-span proxy conflates roof slope, walls, and multiple surfaces; not a validated physical thickness metric",NaN,not_in_panel,False
"e5_c001_8way roof parser, plane fit, and reference_distance",none,No existing baseline held-out rendering split or final texture-atlas evaluation protocol was found during N0.,not_evaluated,NaN,False,DEBY_LOD2_4908044,0,0,False,unknown_missing_metric,one or more required completeness/reliability metrics unavailable,2026-07-28T15:04:58.514911+00:00,intersection/reference_area>=q and intersection/reconstruction_area>=q,0.5,1,EPSG:25832,45,docs/pointcloud_attributes_v1_3.csv,NaN,NaN,False,46.303543494,False,False,False,phases/p0-audit/data/work/w2/dim_v1_classified_z_minus0p174.laz,phases/p0-audit/runs/w2_1_roofer_default_20260612_152729/cityjson/dim_roofer.city.json,NaN,NaN,maximum reference-to-reconstruction nearest distance; point-sampled radius proxy,NaN,known_forced_zero,True,0,forced_failure,NaN,NaN,0,0,1,NaN,field not present in canonical Roofer status,NaN,NaN,False,normal estimation disabled by config,0,0,0,NaN,NaN,normal estimation disabled by config,True,ok,success,True,RX,RX,RX,RX,False,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN,NaN,842,phases/p0-audit/data/raw/lod2,1,814,NaN,NaN,NaN,1,0,NaN,0,NaN,explicit ridge correspondence evaluator not found,NaN,NaN,0,NaN,0,NaN,NaN,0,NaN,0,pointcloud_unusable_no_points,failure,False,canonical Roofer DIM classified LAZ w2_1 input; W1 GCG2016-corrected dim_v1_classified_z.laz then W2 Z:=Z-0.174 m; v1.2 applies +45.934 m (=45.760+0.174) for v1.14_section_1.6_zeta_45.7_QA_45.760; EPSG:25832,20260728_2327,jointbuildgs.tum2twin_rv1.result.v1,"R_v1 is a relative, provisional stratification for experiment selection. It is not a final scientific readiness or quality certification.",NaN,unknown,NaN,NaN,NaN,False,class-6 reconstruction or reference points unavailable,NaN,NaN,NaN,NaN,NaN,NaN,"[""results/tum_transfer/mob_analysis/p0c_step2/als_aoi.laz""]",canonical raw_lidar fallback ALS AOI; aligned EPSG:25832 orthometric class-2/class-6 reference,False,NaN,unknown,NaN,NaN,0,NaN,True,0.1,NaN,NaN,NaN,NaN,False,NaN,NaN,NaN,RX,RX,RX,False,RX,False,"0.2 m XY-cell Z-span proxy conflates roof slope, walls, and multiple surfaces; not a validated physical thickness metric",NaN,not_in_panel,False
"e5_c001_8way roof parser, plane fit, and reference_distance",none,No existing baseline held-out rendering split or final texture-atlas evaluation protocol was found during N0.,not_evaluated,NaN,False,DEBY_LOD2_4908045,0,0,False,unknown_missing_metric,one or more required completeness/reliability metrics unavailable,2026-07-28T15:04:58.554141+00:00,intersection/reference_area>=q and intersection/reconstruction_area>=q,0.5,1,EPSG:25832,55,docs/pointcloud_attributes_v1_3.csv,NaN,NaN,False,55.840637496,False,False,False,phases/p0-audit/data/work/w2/dim_v1_classified_z_minus0p174.laz,phases/p0-audit/runs/w2_1_roofer_default_20260612_152729/cityjson/dim_roofer.city.json,NaN,NaN,maximum reference-to-reconstruction nearest distance; point-sampled radius proxy,NaN,known_forced_zero,True,0,forced_failure,NaN,NaN,0,0,1,NaN,field not present in canonical Roofer status,NaN,NaN,False,normal estimation disabled by config,0,0,0,NaN,NaN,normal estimation disabled by config,True,ok,success,True,RX,RX,RX,RX,False,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN,NaN,920,phases/p0-audit/data/raw/lod2,1,892,NaN,NaN,NaN,1,0,NaN,0,NaN,explicit ridge correspondence evaluator not found,NaN,NaN,0,NaN,0,NaN,NaN,0,NaN,0,pointcloud_unusable_no_points,failure,False,canonical Roofer DIM classified LAZ w2_1 input; W1 GCG2016-corrected dim_v1_classified_z.laz then W2 Z:=Z-0.174 m; v1.2 applies +45.934 m (=45.760+0.174) for v1.14_section_1.6_zeta_45.7_QA_45.760; EPSG:25832,20260728_2327,jointbuildgs.tum2twin_rv1.result.v1,"R_v1 is a relative, provisional stratification for experiment selection. It is not a final scientific readiness or quality certification.",NaN,unknown,NaN,NaN,NaN,False,class-6 reconstruction or reference points unavailable,NaN,NaN,NaN,NaN,NaN,NaN,"[""results/tum_transfer/mob_analysis/p0c_step2/als_aoi.laz""]",canonical raw_lidar fallback ALS AOI; aligned EPSG:25832 orthometric class-2/class-6 reference,False,NaN,unknown,NaN,NaN,0,NaN,True,0.1,NaN,NaN,NaN,NaN,False,NaN,NaN,NaN,RX,RX,RX,False,RX,False,"0.2 m XY-cell Z-span proxy conflates roof slope, walls, and multiple surfaces; not a validated physical thickness metric",NaN,not_in_panel,False
"e5_c001_8way roof parser, plane fit, and reference_distance",none,No existing baseline held-out rendering split or final texture-atlas evaluation protocol was found during N0.,not_evaluated,8.866008121,True,DEBY_LOD2_4908046,985,127,True,low_threshold_sensitivity,q40/q50/q60 labels disagree,2026-07-28T15:04:58.602298+00:00,intersection/reference_area>=q and intersection/reconstruction_area>=q,0.5,1,EPSG:25832,139,docs/pointcloud_attributes_v1_3.csv,0.114265,0.462633,True,139.029570997,True,False,False,phases/p0-audit/data/work/w2/dim_v1_classified_z_minus0p174.laz,phases/p0-audit/runs/w2_1_roofer_default_20260612_152729/cityjson/dim_roofer.city.json,10.177546511,10.907286555,maximum reference-to-reconstruction nearest distance; point-sampled radius proxy,3.86219971,known_forced_zero,True,0,forced_failure,NaN,10.907286555,0,0,0.745063,NaN,field not present in canonical Roofer status,NaN,NaN,False,normal estimation disabled by config,0,0,0,NaN,NaN,normal estimation disabled by config,True,ok,success,True,RX,RX,RX,RX,False,NaN,0.208955224,0.141791045,NaN,NaN,0,127,124,0.297907385,0.903949148,1.024113768,2264,phases/p0-audit/data/raw/lod2,1,2201,3.10359469,7.062110166,8.866008121,0.745063,31.070423,0,2,NaN,explicit ridge correspondence evaluator not found,NaN,NaN,0,NaN,0,NaN,NaN,0,NaN,0.913474731,missing_lod22_geometry,failure,True,existing mob_eval raw_dense clip; DIM ellipsoidal/local+604 history as-is; reference comparisons use v1.14_section_1.6_zeta_45.7_QA_45.760,20260728_2327,jointbuildgs.tum2twin_rv1.result.v1,"R_v1 is a relative, provisional stratification for experiment selection. It is not a final scientific readiness or quality certification.",NaN,known,0.0145204,0.021979862,0.054692497,True,ok,0.120967742,0.338709677,0.612903226,0.007723762,0.011358473,0.028623353,"[""results/tum_transfer/mob_analysis/p0c_step2/als_aoi.laz""]",canonical raw_lidar fallback ALS AOI; aligned EPSG:25832 orthometric class-2/class-6 reference,False,0.175373134,high,0.12,NaN,0,NaN,True,0.1,0.126865671642,0.201492537313,0.335820895522,0.559701492537,True,0.164179104478,0.44776119403,0.305970149254,R1,R3,R3,False,RX,False,"0.2 m XY-cell Z-span proxy conflates roof slope, walls, and multiple surfaces; not a validated physical thickness metric",NaN,not_in_panel,False
"e5_c001_8way roof parser, plane fit, and reference_distance",none,No existing baseline held-out rendering split or final texture-atlas evaluation protocol was found during N0.,not_evaluated,7.327882933,True,DEBY_LOD2_4908048,588,34,True,high_relative_stability,same non-RX label at q40/q50/q60,2026-07-28T15:04:58.641273+00:00,intersection/reference_area>=q and intersection/reconstruction_area>=q,0.5,1,EPSG:25832,69,docs/pointcloud_attributes_v1_3.csv,0.063687,3.374909,True,68.217491999,True,False,False,phases/p0-audit/data/work/w2/dim_v1_classified_z_minus0p174.laz,phases/p0-audit/runs/w2_1_roofer_default_20260612_152729/cityjson/dim_roofer.city.json,7.990835376,8.768933801,maximum reference-to-reconstruction nearest distance; point-sampled radius proxy,4.191030696,known_forced_zero,True,0,forced_failure,NaN,8.768933801,0,0,0.6337,NaN,field not present in canonical Roofer status,NaN,NaN,False,normal estimation disabled by config,0,0,0,NaN,NaN,normal estimation disabled by config,True,ok,success,True,RX,RX,RX,RX,False,NaN,0.291044776,0.014925373,NaN,NaN,0,34,34,2.112287908,2.625108897,2.75074427,733,phases/p0-audit/data/raw/lod2,2,733,3.277697362,6.519200846,7.327882933,0.6337,24.4,0,1,NaN,explicit ridge correspondence evaluator not found,NaN,NaN,0,NaN,0,NaN,NaN,0,NaN,0.498405893,missing_lod22_geometry,failure,True,existing mob_eval raw_dense clip; DIM ellipsoidal/local+604 history as-is; reference comparisons use v1.14_section_1.6_zeta_45.7_QA_45.760,20260728_2327,jointbuildgs.tum2twin_rv1.result.v1,"R_v1 is a relative, provisional stratification for experiment selection. It is not a final scientific readiness or quality certification.",NaN,known,0,0,0,True,ok,0,0,0,0,0,0,"[""results/tum_transfer/mob_analysis/p0c_step2/als_aoi.laz""]",canonical raw_lidar fallback ALS AOI; aligned EPSG:25832 orthometric class-2/class-6 reference,False,0.152985075,high,0.138,NaN,0,NaN,True,0.1,0.0149253731343,0.253731343284,0.0149253731343,0.194029850746,True,0.134328358209,0.10447761194,0.119402985075,R3,R3,R3,True,R3,False,"0.2 m XY-cell Z-span proxy conflates roof slope, walls, and multiple surfaces; not a validated physical thickness metric",NaN,not_in_panel,False
