source_path,relation,target_path,target_exists,evidence,confidence,line
docs/experiments/joint-optimization/e5_c001_s1_full/tables/e5_c001_s1_full_timeline_roofcrop.csv,mentions_path,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w240_p005_dense_r1/ckpt/step_015000.pt,no,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w240_p005_dense_r1/ckpt/step_015000.pt,text,124
docs/experiments/joint-optimization/e5_c001_s1_full/tables/e5_c001_s1_full_timeline_roofcrop.csv,mentions_path,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w240_p005_dense_r1/ckpt/step_020000.pt,no,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w240_p005_dense_r1/ckpt/step_020000.pt,text,128
docs/experiments/joint-optimization/e5_c001_s1_full/tables/e5_c001_s1_full_timeline_roofcrop.csv,mentions_path,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w240_p005_dense_r1/ckpt/step_025000.pt,no,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w240_p005_dense_r1/ckpt/step_025000.pt,text,132
docs/experiments/joint-optimization/e5_c001_s1_full/tables/e5_c001_s1_full_timeline_roofcrop.csv,mentions_path,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w240_p050_dense_r1/ckpt/final.pt,no,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w240_p050_dense_r1/ckpt/final.pt,text,112
docs/experiments/joint-optimization/e5_c001_s1_full/tables/e5_c001_s1_full_timeline_roofcrop.csv,mentions_path,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w240_p050_dense_r1/ckpt/step_005000.pt,no,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w240_p050_dense_r1/ckpt/step_005000.pt,text,92
docs/experiments/joint-optimization/e5_c001_s1_full/tables/e5_c001_s1_full_timeline_roofcrop.csv,mentions_path,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w240_p050_dense_r1/ckpt/step_010000.pt,no,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w240_p050_dense_r1/ckpt/step_010000.pt,text,96
docs/experiments/joint-optimization/e5_c001_s1_full/tables/e5_c001_s1_full_timeline_roofcrop.csv,mentions_path,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w240_p050_dense_r1/ckpt/step_015000.pt,no,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w240_p050_dense_r1/ckpt/step_015000.pt,text,100
docs/experiments/joint-optimization/e5_c001_s1_full/tables/e5_c001_s1_full_timeline_roofcrop.csv,mentions_path,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w240_p050_dense_r1/ckpt/step_020000.pt,no,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w240_p050_dense_r1/ckpt/step_020000.pt,text,104
docs/experiments/joint-optimization/e5_c001_s1_full/tables/e5_c001_s1_full_timeline_roofcrop.csv,mentions_path,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w240_p050_dense_r1/ckpt/step_025000.pt,no,results/tum_transfer/e5_s1_full_factor/C001/runs/gs_e5_C001_s1fac_w240_p050_dense_r1/ckpt/step_025000.pt,text,108
docs/experiments/joint-optimization/e5_c001_s2/README.md,mentions_path,docs/experiments/joint-optimization/e5_c001_s2/reports/W_E5_C001_S2_방향자리.md,yes,reports/W_E5_C001_S2_방향자리.md,text,10
docs/experiments/joint-optimization/e5_c001_s2/README.md,mentions_path,docs/experiments/joint-optimization/e5_c001_s2/reports/W_E5_C001_S2_중간검수·Arm3회부_20260710.md,yes,reports/W_E5_C001_S2_중간검수·Arm3회부_20260710.md,text,11
docs/experiments/joint-optimization/e5_c001_s2/README.md,mentions_path,docs/experiments/joint-optimization/e5_c001_s2/reports/W_S2설계_손실비교·실험계획_20260710.md,yes,reports/W_S2설계_손실비교·실험계획_20260710.md,text,12
docs/experiments/joint-optimization/e5_c001_s2/README.md,mentions_path,reports/W_E5_C001_S2_checkpoint_20260710.md,no,reports/W_E5_C001_S2_checkpoint_20260710.md,text,9
docs/experiments/joint-optimization/e5_c001_s2/README.md,references,docs/evidence/archive/e5_c001_s2/temporary/reports/W_E5_C001_S2_checkpoint_20260710.md,yes,../../../evidence/archive/e5_c001_s2/temporary/reports/W_E5_C001_S2_checkpoint_20260710.md,explicit,9
docs/experiments/joint-optimization/e5_c001_s2/README.md,references,docs/experiments/joint-optimization/e5_c001_s2/reports/W_E5_C001_S2_방향자리.md,yes,reports/W_E5_C001_S2_방향자리.md,explicit,10
docs/experiments/joint-optimization/e5_c001_s2/README.md,references,docs/experiments/joint-optimization/e5_c001_s2/reports/W_E5_C001_S2_중간검수·Arm3회부_20260710.md,yes,reports/W_E5_C001_S2_중간검수·Arm3회부_20260710.md,explicit,11
docs/experiments/joint-optimization/e5_c001_s2/README.md,references,docs/experiments/joint-optimization/e5_c001_s2/reports/W_S2설계_손실비교·실험계획_20260710.md,yes,reports/W_S2설계_손실비교·실험계획_20260710.md,explicit,12
docs/experiments/joint-optimization/e5_c001_s2/README.md,references,docs/experiments/joint-optimization/e5_c001_s2/tables/e5_c001_s2_405_repair_issues.csv,yes,tables/e5_c001_s2_405_repair_issues.csv,explicit,13
docs/experiments/joint-optimization/e5_c001_s2/README.md,references,docs/experiments/joint-optimization/e5_c001_s2/tables/e5_c001_s2_405_repair_status_building.csv,yes,tables/e5_c001_s2_405_repair_status_building.csv,explicit,14
docs/experiments/joint-optimization/e5_c001_s2/README.md,references,docs/experiments/joint-optimization/e5_c001_s2/tables/e5_c001_s2_405_rescore.csv,yes,tables/e5_c001_s2_405_rescore.csv,explicit,15
docs/experiments/joint-optimization/e5_c001_s2/README.md,references,docs/experiments/joint-optimization/e5_c001_s2/tables/e5_c001_s2_405_rescore_building.csv,yes,tables/e5_c001_s2_405_rescore_building.csv,explicit,16
docs/experiments/joint-optimization/e5_c001_s2/README.md,references,docs/experiments/joint-optimization/e5_c001_s2/tables/e5_c001_s2_a5_metric_prep.csv,yes,tables/e5_c001_s2_a5_metric_prep.csv,explicit,17
docs/experiments/joint-optimization/e5_c001_s2/README.md,references,docs/experiments/joint-optimization/e5_c001_s2/tables/e5_c001_s2_arm_cells.csv,yes,tables/e5_c001_s2_arm_cells.csv,explicit,18
docs/experiments/joint-optimization/e5_c001_s2/README.md,references,docs/experiments/joint-optimization/e5_c001_s2/tables/e5_c001_s2_coverage.csv,yes,tables/e5_c001_s2_coverage.csv,explicit,19
docs/experiments/joint-optimization/e5_c001_s2/README.md,references,docs/experiments/joint-optimization/e5_c001_s2/tables/e5_c001_s2_filter_contrib.csv,yes,tables/e5_c001_s2_filter_contrib.csv,explicit,20
docs/experiments/joint-optimization/e5_c001_s2/README.md,references,docs/experiments/joint-optimization/e5_c001_s2/tables/e5_c001_s2_global_z_hist.csv,yes,tables/e5_c001_s2_global_z_hist.csv,explicit,21
docs/experiments/joint-optimization/e5_c001_s2/README.md,references,docs/experiments/joint-optimization/e5_c001_s2/tables/e5_c001_s2_grad_share.csv,yes,tables/e5_c001_s2_grad_share.csv,explicit,22
docs/experiments/joint-optimization/e5_c001_s2/README.md,references,docs/experiments/joint-optimization/e5_c001_s2/tables/e5_c001_s2_implementation_check.csv,yes,tables/e5_c001_s2_implementation_check.csv,explicit,23
docs/experiments/joint-optimization/e5_c001_s2/README.md,references,docs/experiments/joint-optimization/e5_c001_s2/tables/e5_c001_s2_inventory.csv,yes,tables/e5_c001_s2_inventory.csv,explicit,24
docs/experiments/joint-optimization/e5_c001_s2/README.md,references,docs/experiments/joint-optimization/e5_c001_s2/tables/e5_c001_s2_issues.csv,yes,tables/e5_c001_s2_issues.csv,explicit,25
docs/experiments/joint-optimization/e5_c001_s2/README.md,references,docs/experiments/joint-optimization/e5_c001_s2/tables/e5_c001_s2_mono_runtime.csv,yes,tables/e5_c001_s2_mono_runtime.csv,explicit,26
docs/experiments/joint-optimization/e5_c001_s2/README.md,references,docs/experiments/joint-optimization/e5_c001_s2/tables/e5_c001_s2_monodepth_precheck.csv,yes,tables/e5_c001_s2_monodepth_precheck.csv,explicit,27
docs/experiments/joint-optimization/e5_c001_s2/README.md,references,docs/experiments/joint-optimization/e5_c001_s2/tables/e5_c001_s2_monodepth_precheck_building.csv,yes,tables/e5_c001_s2_monodepth_precheck_building.csv,explicit,28
docs/experiments/joint-optimization/e5_c001_s2/README.md,references,docs/experiments/joint-optimization/e5_c001_s2/tables/e5_c001_s2_monodepth_resolution.csv,yes,tables/e5_c001_s2_monodepth_resolution.csv,explicit,29
docs/experiments/joint-optimization/e5_c001_s2/README.md,references,docs/experiments/joint-optimization/e5_c001_s2/tables/e5_c001_s2_normal_recheck.csv,yes,tables/e5_c001_s2_normal_recheck.csv,explicit,30
docs/experiments/joint-optimization/e5_c001_s2/README.md,references,docs/experiments/joint-optimization/e5_c001_s2/tables/e5_c001_s2_pipeline_strips.csv,yes,tables/e5_c001_s2_pipeline_strips.csv,explicit,31
docs/experiments/joint-optimization/e5_c001_s2/README.md,references,docs/experiments/joint-optimization/e5_c001_s2/tables/e5_c001_s2_pipeline_strips_issues.csv,yes,tables/e5_c001_s2_pipeline_strips_issues.csv,explicit,32
docs/experiments/joint-optimization/e5_c001_s2/README.md,references,docs/experiments/joint-optimization/e5_c001_s2/tables/e5_c001_s2_readout_inventory.csv,yes,tables/e5_c001_s2_readout_inventory.csv,explicit,33
docs/experiments/joint-optimization/e5_c001_s2/README.md,references,docs/experiments/joint-optimization/e5_c001_s2/tables/e5_c001_s2_readout_issues.csv,yes,tables/e5_c001_s2_readout_issues.csv,explicit,34
docs/experiments/joint-optimization/e5_c001_s2/README.md,references,docs/experiments/joint-optimization/e5_c001_s2/tables/e5_c001_s2_rend_dist.csv,yes,tables/e5_c001_s2_rend_dist.csv,explicit,35
docs/experiments/joint-optimization/e5_c001_s2/README.md,references,docs/experiments/joint-optimization/e5_c001_s2/tables/e5_c001_s2_representative_buildings.csv,yes,tables/e5_c001_s2_representative_buildings.csv,explicit,36
docs/experiments/joint-optimization/e5_c001_s2/README.md,references,docs/experiments/joint-optimization/e5_c001_s2/tables/e5_c001_s2_sheet_identity_alt.csv,yes,tables/e5_c001_s2_sheet_identity_alt.csv,explicit,37
docs/experiments/joint-optimization/e5_c001_s2/README.md,references,docs/experiments/joint-optimization/e5_c001_s2/tables/e5_c001_s2_summary.csv,yes,tables/e5_c001_s2_summary.csv,explicit,38
docs/experiments/joint-optimization/e5_c001_s2/README.md,references,docs/experiments/joint-optimization/e5_c001_s2/tables/e5_c001_s2_timeline_roofcrop.csv,yes,tables/e5_c001_s2_timeline_roofcrop.csv,explicit,39
docs/experiments/joint-optimization/e5_c001_s2/README.md,references,docs/experiments/joint-optimization/e5_c001_s2/tables/e5_c001_s2_tradeoff.csv,yes,tables/e5_c001_s2_tradeoff.csv,explicit,40
docs/experiments/joint-optimization/e5_c001_s2/README.md,references,docs/research/repository/migrations/E5_C001_PATHS.csv,yes,../../../research/repository/migrations/E5_C001_PATHS.csv,explicit,44
docs/experiments/joint-optimization/e5_c001_s2/reports/W_E5_C001_S2_방향자리.md,mentions_path,docs/experiments/joint-optimization/e5_c001_s2/tables/e5_c001_s2_405_rescore_building.csv,yes,docs/e5_c001_s2_405_rescore_building.csv,text+historical_source_path+path_migration,117
docs/experiments/joint-optimization/e5_c001_s2/reports/W_E5_C001_S2_방향자리.md,mentions_path,docs/experiments/joint-optimization/e5_c001_s2/tables/e5_c001_s2_arm_cells.csv,yes,docs/e5_c001_s2_arm_cells.csv,text+historical_source_path+path_migration,117
docs/experiments/joint-optimization/e5_c001_s2/reports/W_E5_C001_S2_방향자리.md,mentions_path,docs/experiments/joint-optimization/e5_c001_s2/tables/e5_c001_s2_global_z_hist.csv,yes,docs/e5_c001_s2_global_z_hist.csv,text+historical_source_path+path_migration,117
docs/experiments/joint-optimization/e5_c001_s2/reports/W_E5_C001_S2_방향자리.md,mentions_path,docs/experiments/joint-optimization/e5_c001_s2/tables/e5_c001_s2_grad_share.csv,yes,docs/e5_c001_s2_grad_share.csv,text+historical_source_path+path_migration,117
docs/experiments/joint-optimization/e5_c001_s2/reports/W_E5_C001_S2_방향자리.md,mentions_path,docs/experiments/joint-optimization/e5_c001_s2/tables/e5_c001_s2_monodepth_precheck.csv,yes,docs/e5_c001_s2_monodepth_precheck.csv,text+historical_source_path+path_migration,117
docs/experiments/joint-optimization/e5_c001_s2/reports/W_E5_C001_S2_방향자리.md,mentions_path,docs/experiments/joint-optimization/e5_c001_s2/tables/e5_c001_s2_normal_recheck.csv,yes,docs/e5_c001_s2_normal_recheck.csv,text+historical_source_path+path_migration,117
docs/experiments/joint-optimization/e5_c001_s2/reports/W_E5_C001_S2_방향자리.md,mentions_path,docs/experiments/joint-optimization/e5_c001_s2/tables/e5_c001_s2_sheet_identity_alt.csv,yes,docs/e5_c001_s2_sheet_identity_alt.csv,text+historical_source_path+path_migration,117
docs/experiments/joint-optimization/e5_c001_s2/reports/W_E5_C001_S2_방향자리.md,mentions_path,docs/experiments/joint-optimization/e5_c001_s2/tables/e5_c001_s2_timeline_roofcrop.csv,yes,docs/e5_c001_s2_timeline_roofcrop.csv,text+historical_source_path+path_migration,117
docs/experiments/joint-optimization/e5_c001_s2/reports/W_E5_C001_S2_방향자리.md,mentions_path,docs/figs/e5_c001_s2,yes,docs/figs/e5_c001_s2/,text,118
docs/experiments/joint-optimization/e5_c001_s2/reports/W_E5_C001_S2_방향자리.md,mentions_path,phases/p2-gsjso/runs/e5_c001/20260710_e5_c001_s2_direction_position/versions.txt,yes,phases/p2-gsjso/runs/e5_c001/20260710_e5_c001_s2_direction_position/versions.txt,text,119
docs/experiments/joint-optimization/e5_c001_s2/reports/W_S2설계_손실비교·실험계획_20260710.md,mentions_path,docs/W_E5_C001_S2_*.md,no,docs/W_E5_C001_S2_*.md,text,121
docs/experiments/joint-optimization/e5_c001_s2/reports/W_S2설계_손실비교·실험계획_20260710.md,mentions_path,docs/experiments/joint-optimization/e5_c001_s1_full/reports/W_E5_C001_S1완성판_검수·회부_20260710.md,yes,docs/W_E5_C001_S1완성판_검수·회부_20260710.md,text+historical_source_path+path_migration,3
docs/experiments/joint-optimization/e5_c001_s2/reports/W_S2설계_손실비교·실험계획_20260710.md,mentions_path,phases/p2-gsjso/docs/unattended_issues_legacy.md,yes,docs/issues.md,text+historical_source_path+path_migration,121
docs/experiments/joint-optimization/e5_c001_s2/tables/e5_c001_s2_405_repair_status_building.csv,mentions_path,phases/p0-audit/runs/e5p_s2_405_repair_20260710_C001/e5p_s2_direction_position_20260710_C001/base/cityjson/gs_e5_C001_s2_arm0_dense_r1_run_1.city.json,no,phases/p0-audit/runs/e5p_s2_405_repair_20260710_C001/e5p_s2_direction_position_20260710_C001/base/cityjson/gs_e5_C001_s2_arm0_dense_r1_run_1.city.json,text,2
docs/experiments/joint-optimization/e5_c001_s2/tables/e5_c001_s2_405_repair_status_building.csv,mentions_path,phases/p0-audit/runs/e5p_s2_405_repair_20260710_C001/e5p_s2_direction_position_20260710_C001/base/cityjson/gs_e5_C001_s2_arm0_dense_r2_run_1.city.json,no,phases/p0-audit/runs/e5p_s2_405_repair_20260710_C001/e5p_s2_direction_position_20260710_C001/base/cityjson/gs_e5_C001_s2_arm0_dense_r2_run_1.city.json,text,20
docs/experiments/joint-optimization/e5_c001_s2/tables/e5_c001_s2_405_repair_status_building.csv,mentions_path,phases/p0-audit/runs/e5p_s2_405_repair_20260710_C001/e5p_s2_direction_position_20260710_C001/base/cityjson/gs_e5_C001_s2_arm1_dense_r1_run_1.city.json,no,phases/p0-audit/runs/e5p_s2_405_repair_20260710_C001/e5p_s2_direction_position_20260710_C001/base/cityjson/gs_e5_C001_s2_arm1_dense_r1_run_1.city.json,text,38
docs/experiments/joint-optimization/e5_c001_s2/tables/e5_c001_s2_405_repair_status_building.csv,mentions_path,phases/p0-audit/runs/e5p_s2_405_repair_20260710_C001/e5p_s2_direction_position_20260710_C001/base/cityjson/gs_e5_C001_s2_arm1_dense_r2_run_1.city.json,no,phases/p0-audit/runs/e5p_s2_405_repair_20260710_C001/e5p_s2_direction_position_20260710_C001/base/cityjson/gs_e5_C001_s2_arm1_dense_r2_run_1.city.json,text,56
docs/experiments/joint-optimization/e5_c001_s2/tables/e5_c001_s2_405_repair_status_building.csv,mentions_path,phases/p0-audit/runs/e5p_s2_405_repair_20260710_C001/e5p_s2_direction_position_20260710_C001/base/cityjson/gs_e5_C001_s2_arm2_dense_r1_run_1.city.json,no,phases/p0-audit/runs/e5p_s2_405_repair_20260710_C001/e5p_s2_direction_position_20260710_C001/base/cityjson/gs_e5_C001_s2_arm2_dense_r1_run_1.city.json,text,74
docs/experiments/joint-optimization/e5_c001_s2/tables/e5_c001_s2_405_repair_status_building.csv,mentions_path,phases/p0-audit/runs/e5p_s2_405_repair_20260710_C001/e5p_s2_direction_position_20260710_C001/base/cityjson/gs_e5_C001_s2_arm2_dense_r2_run_1.city.json,no,phases/p0-audit/runs/e5p_s2_405_repair_20260710_C001/e5p_s2_direction_position_20260710_C001/base/cityjson/gs_e5_C001_s2_arm2_dense_r2_run_1.city.json,text,92
docs/experiments/joint-optimization/e5_c001_s2/tables/e5_c001_s2_405_repair_status_building.csv,mentions_path,phases/p0-audit/runs/e5p_s2_direction_position_20260710_C001/base/cityjson/gs_e5_C001_s2_arm0_dense_r1_run_1.city.json,no,phases/p0-audit/runs/e5p_s2_direction_position_20260710_C001/base/cityjson/gs_e5_C001_s2_arm0_dense_r1_run_1.city.json,text,2
docs/experiments/joint-optimization/e5_c001_s2/tables/e5_c001_s2_405_repair_status_building.csv,mentions_path,phases/p0-audit/runs/e5p_s2_direction_position_20260710_C001/base/cityjson/gs_e5_C001_s2_arm0_dense_r2_run_1.city.json,no,phases/p0-audit/runs/e5p_s2_direction_position_20260710_C001/base/cityjson/gs_e5_C001_s2_arm0_dense_r2_run_1.city.json,text,20
docs/experiments/joint-optimization/e5_c001_s2/tables/e5_c001_s2_405_repair_status_building.csv,mentions_path,phases/p0-audit/runs/e5p_s2_direction_position_20260710_C001/base/cityjson/gs_e5_C001_s2_arm1_dense_r1_run_1.city.json,no,phases/p0-audit/runs/e5p_s2_direction_position_20260710_C001/base/cityjson/gs_e5_C001_s2_arm1_dense_r1_run_1.city.json,text,38
docs/experiments/joint-optimization/e5_c001_s2/tables/e5_c001_s2_405_repair_status_building.csv,mentions_path,phases/p0-audit/runs/e5p_s2_direction_position_20260710_C001/base/cityjson/gs_e5_C001_s2_arm1_dense_r2_run_1.city.json,no,phases/p0-audit/runs/e5p_s2_direction_position_20260710_C001/base/cityjson/gs_e5_C001_s2_arm1_dense_r2_run_1.city.json,text,56
docs/experiments/joint-optimization/e5_c001_s2/tables/e5_c001_s2_405_repair_status_building.csv,mentions_path,phases/p0-audit/runs/e5p_s2_direction_position_20260710_C001/base/cityjson/gs_e5_C001_s2_arm2_dense_r1_run_1.city.json,no,phases/p0-audit/runs/e5p_s2_direction_position_20260710_C001/base/cityjson/gs_e5_C001_s2_arm2_dense_r1_run_1.city.json,text,74
docs/experiments/joint-optimization/e5_c001_s2/tables/e5_c001_s2_405_repair_status_building.csv,mentions_path,phases/p0-audit/runs/e5p_s2_direction_position_20260710_C001/base/cityjson/gs_e5_C001_s2_arm2_dense_r2_run_1.city.json,no,phases/p0-audit/runs/e5p_s2_direction_position_20260710_C001/base/cityjson/gs_e5_C001_s2_arm2_dense_r2_run_1.city.json,text,92
docs/experiments/joint-optimization/e5_c001_s2/tables/e5_c001_s2_405_rescore.csv,mentions_path,phases/p0-audit/runs/e5p_s2_405_repair_20260710_C001/e5p_s2_direction_position_20260710_C001/base/cityjson/gs_e5_C001_s2_arm0_dense_r1_run_1.city.json,no,phases/p0-audit/runs/e5p_s2_405_repair_20260710_C001/e5p_s2_direction_position_20260710_C001/base/cityjson/gs_e5_C001_s2_arm0_dense_r1_run_1.city.json,text,2
docs/experiments/joint-optimization/e5_c001_s2/tables/e5_c001_s2_405_rescore.csv,mentions_path,phases/p0-audit/runs/e5p_s2_405_repair_20260710_C001/e5p_s2_direction_position_20260710_C001/base/cityjson/gs_e5_C001_s2_arm0_dense_r2_run_1.city.json,no,phases/p0-audit/runs/e5p_s2_405_repair_20260710_C001/e5p_s2_direction_position_20260710_C001/base/cityjson/gs_e5_C001_s2_arm0_dense_r2_run_1.city.json,text,3
docs/experiments/joint-optimization/e5_c001_s2/tables/e5_c001_s2_405_rescore.csv,mentions_path,phases/p0-audit/runs/e5p_s2_405_repair_20260710_C001/e5p_s2_direction_position_20260710_C001/base/cityjson/gs_e5_C001_s2_arm1_dense_r1_run_1.city.json,no,phases/p0-audit/runs/e5p_s2_405_repair_20260710_C001/e5p_s2_direction_position_20260710_C001/base/cityjson/gs_e5_C001_s2_arm1_dense_r1_run_1.city.json,text,4
docs/experiments/joint-optimization/e5_c001_s2/tables/e5_c001_s2_405_rescore.csv,mentions_path,phases/p0-audit/runs/e5p_s2_405_repair_20260710_C001/e5p_s2_direction_position_20260710_C001/base/cityjson/gs_e5_C001_s2_arm1_dense_r2_run_1.city.json,no,phases/p0-audit/runs/e5p_s2_405_repair_20260710_C001/e5p_s2_direction_position_20260710_C001/base/cityjson/gs_e5_C001_s2_arm1_dense_r2_run_1.city.json,text,5
docs/experiments/joint-optimization/e5_c001_s2/tables/e5_c001_s2_405_rescore.csv,mentions_path,phases/p0-audit/runs/e5p_s2_405_repair_20260710_C001/e5p_s2_direction_position_20260710_C001/base/cityjson/gs_e5_C001_s2_arm2_dense_r1_run_1.city.json,no,phases/p0-audit/runs/e5p_s2_405_repair_20260710_C001/e5p_s2_direction_position_20260710_C001/base/cityjson/gs_e5_C001_s2_arm2_dense_r1_run_1.city.json,text,6
docs/experiments/joint-optimization/e5_c001_s2/tables/e5_c001_s2_405_rescore.csv,mentions_path,phases/p0-audit/runs/e5p_s2_405_repair_20260710_C001/e5p_s2_direction_position_20260710_C001/base/cityjson/gs_e5_C001_s2_arm2_dense_r2_run_1.city.json,no,phases/p0-audit/runs/e5p_s2_405_repair_20260710_C001/e5p_s2_direction_position_20260710_C001/base/cityjson/gs_e5_C001_s2_arm2_dense_r2_run_1.city.json,text,7
docs/experiments/joint-optimization/e5_c001_s2/tables/e5_c001_s2_405_rescore.csv,mentions_path,phases/p0-audit/runs/e5p_s2_direction_position_20260710_C001/base/cityjson/gs_e5_C001_s2_arm0_dense_r1_run_1.city.json,no,phases/p0-audit/runs/e5p_s2_direction_position_20260710_C001/base/cityjson/gs_e5_C001_s2_arm0_dense_r1_run_1.city.json,text,2
docs/experiments/joint-optimization/e5_c001_s2/tables/e5_c001_s2_405_rescore.csv,mentions_path,phases/p0-audit/runs/e5p_s2_direction_position_20260710_C001/base/cityjson/gs_e5_C001_s2_arm0_dense_r2_run_1.city.json,no,phases/p0-audit/runs/e5p_s2_direction_position_20260710_C001/base/cityjson/gs_e5_C001_s2_arm0_dense_r2_run_1.city.json,text,3
docs/experiments/joint-optimization/e5_c001_s2/tables/e5_c001_s2_405_rescore.csv,mentions_path,phases/p0-audit/runs/e5p_s2_direction_position_20260710_C001/base/cityjson/gs_e5_C001_s2_arm1_dense_r1_run_1.city.json,no,phases/p0-audit/runs/e5p_s2_direction_position_20260710_C001/base/cityjson/gs_e5_C001_s2_arm1_dense_r1_run_1.city.json,text,4
docs/experiments/joint-optimization/e5_c001_s2/tables/e5_c001_s2_405_rescore.csv,mentions_path,phases/p0-audit/runs/e5p_s2_direction_position_20260710_C001/base/cityjson/gs_e5_C001_s2_arm1_dense_r2_run_1.city.json,no,phases/p0-audit/runs/e5p_s2_direction_position_20260710_C001/base/cityjson/gs_e5_C001_s2_arm1_dense_r2_run_1.city.json,text,5
docs/experiments/joint-optimization/e5_c001_s2/tables/e5_c001_s2_405_rescore.csv,mentions_path,phases/p0-audit/runs/e5p_s2_direction_position_20260710_C001/base/cityjson/gs_e5_C001_s2_arm2_dense_r1_run_1.city.json,no,phases/p0-audit/runs/e5p_s2_direction_position_20260710_C001/base/cityjson/gs_e5_C001_s2_arm2_dense_r1_run_1.city.json,text,6
docs/experiments/joint-optimization/e5_c001_s2/tables/e5_c001_s2_405_rescore.csv,mentions_path,phases/p0-audit/runs/e5p_s2_direction_position_20260710_C001/base/cityjson/gs_e5_C001_s2_arm2_dense_r2_run_1.city.json,no,phases/p0-audit/runs/e5p_s2_direction_position_20260710_C001/base/cityjson/gs_e5_C001_s2_arm2_dense_r2_run_1.city.json,text,7
docs/experiments/joint-optimization/e5_c001_s2/tables/e5_c001_s2_a5_metric_prep.csv,mentions_path,docs/experiments/joint-optimization/e5_c001_s2/tables/e5_c001_s2_arm_cells.csv,yes,docs/e5_c001_s2_arm_cells.csv,text+historical_source_path+path_migration,3
docs/experiments/joint-optimization/e5_c001_s2/tables/e5_c001_s2_a5_metric_prep.csv,mentions_path,docs/experiments/joint-optimization/e5_c001_s2/tables/e5_c001_s2_global_z_hist.csv,yes,docs/e5_c001_s2_global_z_hist.csv,text+historical_source_path+path_migration,4
docs/experiments/joint-optimization/e5_c001_s2/tables/e5_c001_s2_a5_metric_prep.csv,mentions_path,docs/experiments/joint-optimization/e5_c001_s2/tables/e5_c001_s2_rend_dist.csv,yes,docs/e5_c001_s2_rend_dist.csv,text+historical_source_path+path_migration,2
docs/experiments/joint-optimization/e5_c001_s2/tables/e5_c001_s2_arm_cells.csv,mentions_path,results/tum_transfer/e5_s2_direction_position/C001/runs/gs_e5_C001_s2_arm0_dense_r1/ckpt/final.pt,no,results/tum_transfer/e5_s2_direction_position/C001/runs/gs_e5_C001_s2_arm0_dense_r1/ckpt/final.pt,text,6
docs/experiments/joint-optimization/e5_c001_s2/tables/e5_c001_s2_arm_cells.csv,mentions_path,results/tum_transfer/e5_s2_direction_position/C001/runs/gs_e5_C001_s2_arm0_dense_r2/ckpt/final.pt,no,results/tum_transfer/e5_s2_direction_position/C001/runs/gs_e5_C001_s2_arm0_dense_r2/ckpt/final.pt,text,7
docs/experiments/joint-optimization/e5_c001_s2/tables/e5_c001_s2_arm_cells.csv,mentions_path,results/tum_transfer/e5_s2_direction_position/C001/runs/gs_e5_C001_s2_arm1_dense_r1/ckpt/final.pt,no,results/tum_transfer/e5_s2_direction_position/C001/runs/gs_e5_C001_s2_arm1_dense_r1/ckpt/final.pt,text,2
docs/experiments/joint-optimization/e5_c001_s2/tables/e5_c001_s2_arm_cells.csv,mentions_path,results/tum_transfer/e5_s2_direction_position/C001/runs/gs_e5_C001_s2_arm1_dense_r2/ckpt/final.pt,no,results/tum_transfer/e5_s2_direction_position/C001/runs/gs_e5_C001_s2_arm1_dense_r2/ckpt/final.pt,text,3
docs/experiments/joint-optimization/e5_c001_s2/tables/e5_c001_s2_arm_cells.csv,mentions_path,results/tum_transfer/e5_s2_direction_position/C001/runs/gs_e5_C001_s2_arm2_dense_r1/ckpt/final.pt,no,results/tum_transfer/e5_s2_direction_position/C001/runs/gs_e5_C001_s2_arm2_dense_r1/ckpt/final.pt,text,4
docs/experiments/joint-optimization/e5_c001_s2/tables/e5_c001_s2_arm_cells.csv,mentions_path,results/tum_transfer/e5_s2_direction_position/C001/runs/gs_e5_C001_s2_arm2_dense_r2/ckpt/final.pt,no,results/tum_transfer/e5_s2_direction_position/C001/runs/gs_e5_C001_s2_arm2_dense_r2/ckpt/final.pt,text,5
